source,decade,term,count,tokens,per10k
Cato Institute,2000s,kennan,2,146048,0.137
Cato Institute,2000s,memoir,1,146048,0.068
Cato Institute,2000s,lose,9,146048,0.616
Cato Institute,2000s,sight,4,146048,0.274
Cato Institute,2000s,ice,1,146048,0.068
Cato Institute,2000s,render,3,146048,0.205
Cato Institute,2000s,civilization,1,146048,0.068
Cato Institute,2000s,decency,1,146048,0.068
Cato Institute,2000s,humanity,2,146048,0.137
Cato Institute,2000s,soci-,6,146048,0.411
Cato Institute,2000s,etal,1,146048,0.068
Cato Institute,2000s,success,24,146048,1.643
Cato Institute,2000s,derive,4,146048,0.274
Cato Institute,2000s,purposes,17,146048,1.164
Cato Institute,2000s,refocus,1,146048,0.068
Cato Institute,2000s,solace,1,146048,0.068
Cato Institute,2000s,basic,33,146048,2.26
Cato Institute,2000s,truths,8,146048,0.548
Cato Institute,2000s,greatly,4,146048,0.274
Cato Institute,2000s,influenced,1,146048,0.068
Cato Institute,2000s,provoking,1,146048,0.068
Cato Institute,2000s,reaction,3,146048,0.205
Cato Institute,2000s,jealously,2,146048,0.137
Cato Institute,2000s,guard,7,146048,0.479
Cato Institute,2000s,squander,1,146048,0.068
Cato Institute,2000s,quiet,1,146048,0.068
Cato Institute,2000s,confidence,4,146048,0.274
Cato Institute,2000s,breed,3,146048,0.205
Cato Institute,2000s,enemy,1,146048,0.068
Cato Institute,2000s,mature,2,146048,0.137
Cato Institute,2000s,scientist,4,146048,0.274
Cato Institute,2000s,hans,2,146048,0.137
Cato Institute,2000s,morgenthau,1,146048,0.068
Cato Institute,2000s,throughout,29,146048,1.986
Cato Institute,2000s,destiny,1,146048,0.068
Cato Institute,2000s,antimilitaristic,1,146048,0.068
Cato Institute,2000s,rugged,1,146048,0.068
Cato Institute,2000s,individualism,1,146048,0.068
Cato Institute,2000s,founding,9,146048,0.616
Cato Institute,2000s,kernel,1,146048,0.068
Cato Institute,2000s,heart,23,146048,1.575
Cato Institute,2000s,jettison,2,146048,0.137
Cato Institute,2000s,anti-,1,146048,0.068
Cato Institute,2000s,militarism,1,146048,0.068
Cato Institute,2000s,libertari-,1,146048,0.068
Cato Institute,2000s,anism,1,146048,0.068
Cato Institute,2000s,compounding,3,146048,0.205
Cato Institute,2000s,lamented,3,146048,0.205
Cato Institute,2000s,threatened,4,146048,0.274
Cato Institute,2000s,unfortunately,11,146048,0.753
Cato Institute,2000s,mission,15,146048,1.027
Cato Institute,2000s,mote,2,146048,0.137
Cato Institute,2000s,point-,2,146048,0.137
Cato Institute,2000s,friend,3,146048,0.205
Cato Institute,2000s,ordinarily,3,146048,0.205
Cato Institute,2000s,precisely,15,146048,1.027
Cato Institute,2000s,friends,4,146048,0.274
Cato Institute,2000s,confes-,1,146048,0.068
Cato Institute,2000s,sional,4,146048,0.274
Cato Institute,2000s,allegiances,1,146048,0.068
Cato Institute,2000s,employed,2,146048,0.137
Cato Institute,2000s,financial,82,146048,5.615
Cato Institute,2000s,failure,21,146048,1.438
Cato Institute,2000s,swayed,1,146048,0.068
Cato Institute,2000s,arguments,17,146048,1.164
Cato Institute,2000s,promoted,4,146048,0.274
Cato Institute,2000s,consen-,2,146048,0.137
Cato Institute,2000s,sus,2,146048,0.137
Cato Institute,2000s,agrees,4,146048,0.274
Cato Institute,2000s,achieve,10,146048,0.685
Cato Institute,2000s,barcelona,1,146048,0.068
Cato Institute,2000s,agenda,8,146048,0.548
Cato Institute,2000s,veritable,1,146048,0.068
Cato Institute,2000s,cies,9,146048,0.616
Cato Institute,2000s,guaranteed,4,146048,0.274
Cato Institute,2000s,ignite,1,146048,0.068
Cato Institute,2000s,tained,2,146048,0.137
Cato Institute,2000s,nobel,18,146048,1.232
Cato Institute,2000s,laureate,9,146048,0.616
Cato Institute,2000s,solow,2,146048,0.137
Cato Institute,2000s,famous,5,146048,0.342
Cato Institute,2000s,develop-,3,146048,0.205
Cato Institute,2000s,emerge,3,146048,0.205
Cato Institute,2000s,myste-,1,146048,0.068
Cato Institute,2000s,rious,2,146048,0.137
Cato Institute,2000s,meanwhile,11,146048,0.753
Cato Institute,2000s,employer,22,146048,1.506
Cato Institute,2000s,wrap-,1,146048,0.068
Cato Institute,2000s,ping,2,146048,0.137
Cato Institute,2000s,multimillion-dollar,1,146048,0.068
Cato Institute,2000s,commission,40,146048,2.739
Cato Institute,2000s,clusion,1,146048,0.068
Cato Institute,2000s,sustained,2,146048,0.137
Cato Institute,2000s,devel-,2,146048,0.137
Cato Institute,2000s,opment,2,146048,0.137
Cato Institute,2000s,traumatic,1,146048,0.068
Cato Institute,2000s,experiences,3,146048,0.205
Cato Institute,2000s,mainstream,8,146048,0.548
Cato Institute,2000s,econom-,7,146048,0.479
Cato Institute,2000s,ic,8,146048,0.548
Cato Institute,2000s,consensus,13,146048,0.89
Cato Institute,2000s,latin,16,146048,1.096
Cato Institute,2000s,therapy,5,146048,0.342
Cato Institute,2000s,top-down,3,146048,0.205
Cato Institute,2000s,overnight,1,146048,0.068
Cato Institute,2000s,depressions,1,146048,0.068
Cato Institute,2000s,rapid,12,146048,0.822
Cato Institute,2000s,brief,15,146048,1.027
Cato Institute,2000s,duration,1,146048,0.068
Cato Institute,2000s,miracles,4,146048,0.274
Cato Institute,2000s,embarrassing,3,146048,0.205
Cato Institute,2000s,unable,11,146048,0.753
Cato Institute,2000s,predict,3,146048,0.205
Cato Institute,2000s,developing,17,146048,1.164
Cato Institute,2000s,barely,4,146048,0.274
Cato Institute,2000s,contain,5,146048,0.342
Cato Institute,2000s,unveiling,1,146048,0.068
Cato Institute,2000s,korea,7,146048,0.479
Cato Institute,2000s,exceeds,1,146048,0.068
Cato Institute,2000s,inconceivable,1,146048,0.068
Cato Institute,2000s,exports,3,146048,0.205
Cato Institute,2000s,projected,4,146048,0.274
Cato Institute,2000s,soon-to-be,1,146048,0.068
Cato Institute,2000s,asian,7,146048,0.479
Cato Institute,2000s,miracle,1,146048,0.068
Cato Institute,2000s,population,45,146048,3.081
Cato Institute,2000s,potentially,4,146048,0.274
Cato Institute,2000s,explo-,1,146048,0.068
Cato Institute,2000s,sive,6,146048,0.411
Cato Institute,2000s,singapore,3,146048,0.205
Cato Institute,2000s,mounting,2,146048,0.137
Cato Institute,2000s,unemployment,4,146048,0.274
Cato Institute,2000s,burden,15,146048,1.027
Cato Institute,2000s,gunnar,1,146048,0.068
Cato Institute,2000s,myrdal,1,146048,0.068
Cato Institute,2000s,needless,2,146048,0.137
Cato Institute,2000s,handle,3,146048,0.205
Cato Institute,2000s,probability,1,146048,0.068
Cato Institute,2000s,econo-,9,146048,0.616
Cato Institute,2000s,mists,5,146048,0.342
Cato Institute,2000s,pares,2,146048,0.137
Cato Institute,2000s,favorably,4,146048,0.274
Cato Institute,2000s,southeast,1,146048,0.068
Cato Institute,2000s,asia,6,146048,0.411
Cato Institute,2000s,quotation,1,146048,0.068
Cato Institute,2000s,forecast,2,146048,0.137
Cato Institute,2000s,prospects,6,146048,0.411
Cato Institute,2000s,burma,1,146048,0.068
Cato Institute,2000s,stars,1,146048,0.068
Cato Institute,2000s,brazil,4,146048,0.274
Cato Institute,2000s,te,1,146048,0.068
Cato Institute,2000s,ivoire,1,146048,0.068
Cato Institute,2000s,successfully,4,146048,0.274
Cato Institute,2000s,sudden,6,146048,0.411
Cato Institute,2000s,veer,1,146048,0.068
Cato Institute,2000s,knew,7,146048,0.479
Cato Institute,2000s,booming,3,146048,0.205
Cato Institute,2000s,attempts,13,146048,0.89
Cato Institute,2000s,suc-,4,146048,0.274
Cato Institute,2000s,cess,4,146048,0.274
Cato Institute,2000s,elsewhere,7,146048,0.479
Cato Institute,2000s,avail,3,146048,0.205
Cato Institute,2000s,ironically,3,146048,0.205
Cato Institute,2000s,regressed,2,146048,0.137
Cato Institute,2000s,hard,13,146048,0.89
Cato Institute,2000s,unpredictability,1,146048,0.068
Cato Institute,2000s,happens,3,146048,0.205
Cato Institute,2000s,predicted,6,146048,0.411
Cato Institute,2000s,scarcity,2,146048,0.137
Cato Institute,2000s,skilled,3,146048,0.205
Cato Institute,2000s,skill-,1,146048,0.068
Cato Institute,2000s,intensive,3,146048,0.205
Cato Institute,2000s,sector,22,146048,1.506
Cato Institute,2000s,integrated,5,146048,0.342
Cato Institute,2000s,cir-,2,146048,0.137
Cato Institute,2000s,cuits,1,146048,0.068
Cato Institute,2000s,exported,3,146048,0.205
Cato Institute,2000s,philippines,1,146048,0.068
Cato Institute,2000s,cap-,4,146048,0.274
Cato Institute,2000s,ture,10,146048,0.685
Cato Institute,2000s,flowers,2,146048,0.137
Cato Institute,2000s,kenya,1,146048,0.068
Cato Institute,2000s,european,35,146048,2.396
Cato Institute,2000s,flower,1,146048,0.068
Cato Institute,2000s,egypt,1,146048,0.068
Cato Institute,2000s,manufacturing,4,146048,0.274
Cato Institute,2000s,export,3,146048,0.205
Cato Institute,2000s,revenues,8,146048,0.548
Cato Institute,2000s,prod-,2,146048,0.137
Cato Institute,2000s,uct,2,146048,0.137
Cato Institute,2000s,specifi-,1,146048,0.068
Cato Institute,2000s,bathroom,1,146048,0.068
Cato Institute,2000s,ceramics,1,146048,0.068
Cato Institute,2000s,shipped,1,146048,0.068
Cato Institute,2000s,italy,11,146048,0.753
Cato Institute,2000s,hits,4,146048,0.274
Cato Institute,2000s,manu-,2,146048,0.137
Cato Institute,2000s,facturing,2,146048,0.137
Cato Institute,2000s,y,23,146048,1.575
Cato Institute,2000s,richer,8,146048,0.548
Cato Institute,2000s,rescue,3,146048,0.205
Cato Institute,2000s,poorest,11,146048,0.753
Cato Institute,2000s,vital,14,146048,0.959
Cato Institute,2000s,facing,11,146048,0.753
Cato Institute,2000s,field,9,146048,0.616
Cato Institute,2000s,ics,5,146048,0.342
Cato Institute,2000s,codirector,1,146048,0.068
Cato Institute,2000s,nyus,1,146048,0.068
Cato Institute,2000s,arvind,3,146048,0.205
Cato Institute,2000s,subramanian,6,146048,0.411
Cato Institute,2000s,peterson,3,146048,0.205
Cato Institute,2000s,looked,5,146048,0.342
Cato Institute,2000s,answers,4,146048,0.274
Cato Institute,2000s,unexpect-,1,146048,0.068
Cato Institute,2000s,top-ranked,1,146048,0.068
Cato Institute,2000s,produces,3,146048,0.205
Cato Institute,2000s,ranked,2,146048,0.137
Cato Institute,2000s,nobody,3,146048,0.205
Cato Institute,2000s,unpredictable,1,146048,0.068
Cato Institute,2000s,favorite,3,146048,0.205
Cato Institute,2000s,mine,3,146048,0.205
Cato Institute,2000s,days,15,146048,1.027
Cato Institute,2000s,studying,1,146048,0.068
Cato Institute,2000s,mit,6,146048,0.411
Cato Institute,2000s,informa-,12,146048,0.822
Cato Institute,2000s,subjective,12,146048,0.822
Cato Institute,2000s,prefer-,3,146048,0.205
Cato Institute,2000s,ences,16,146048,1.096
Cato Institute,2000s,dispersed,2,146048,0.137
Cato Institute,2000s,humili-,1,146048,0.068
Cato Institute,2000s,equipped,3,146048,0.205
Cato Institute,2000s,cope,1,146048,0.068
Cato Institute,2000s,unpre-,1,146048,0.068
Cato Institute,2000s,dictability,1,146048,0.068
Cato Institute,2000s,competi-,5,146048,0.342
Cato Institute,2000s,procedure,3,146048,0.205
Cato Institute,2000s,whereby,5,146048,0.342
Cato Institute,2000s,entrepre-,2,146048,0.137
Cato Institute,2000s,neurs,1,146048,0.068
Cato Institute,2000s,unexploited,1,146048,0.068
Cato Institute,2000s,taken,12,146048,0.822
Cato Institute,2000s,advan-,2,146048,0.137
Cato Institute,2000s,tage,1,146048,0.068
Cato Institute,2000s,returns,5,146048,0.342
Cato Institute,2000s,hap-,5,146048,0.342
Cato Institute,2000s,pening,1,146048,0.068
Cato Institute,2000s,allel,1,146048,0.068
Cato Institute,2000s,rich,52,146048,3.56
Cato Institute,2000s,fuel,3,146048,0.205
Cato Institute,2000s,escape,2,146048,0.137
Cato Institute,2000s,delivered,7,146048,0.479
Cato Institute,2000s,lar-a-day,1,146048,0.068
Cato Institute,2000s,ascent,1,146048,0.068
Cato Institute,2000s,half-billion,1,146048,0.068
Cato Institute,2000s,magic,2,146048,0.137
Cato Institute,2000s,bullet,1,146048,0.068
Cato Institute,2000s,organize,4,146048,0.274
Cato Institute,2000s,contradiction,4,146048,0.274
Cato Institute,2000s,insight,5,146048,0.342
Cato Institute,2000s,emerges,4,146048,0.274
Cato Institute,2000s,free-,6,146048,0.411
Cato Institute,2000s,dom,3,146048,0.205
Cato Institute,2000s,freedoms,3,146048,0.205
Cato Institute,2000s,feed,1,146048,0.068
Cato Institute,2000s,techno-,1,146048,0.068
Cato Institute,2000s,logical,2,146048,0.137
Cato Institute,2000s,accommodate,2,146048,0.137
Cato Institute,2000s,exploit,2,146048,0.137
Cato Institute,2000s,novel,4,146048,0.274
Cato Institute,2000s,incremental,2,146048,0.137
Cato Institute,2000s,solutions,7,146048,0.479
Cato Institute,2000s,achiev-,1,146048,0.068
Cato Institute,2000s,path,16,146048,1.096
Cato Institute,2000s,tak-,2,146048,0.137
Cato Institute,2000s,continue,22,146048,1.506
Cato Institute,2000s,fatal,7,146048,0.479
Cato Institute,2000s,conceit,7,146048,0.479
Cato Institute,2000s,ten-,2,146048,0.137
Cato Institute,2000s,dency,2,146048,0.137
Cato Institute,2000s,policymakers,30,146048,2.054
Cato Institute,2000s,complex,15,146048,1.027
Cato Institute,2000s,inner,5,146048,0.342
Cato Institute,2000s,workings,2,146048,0.137
Cato Institute,2000s,modern-day,1,146048,0.068
Cato Institute,2000s,planners,7,146048,0.479
Cato Institute,2000s,actors,2,146048,0.137
Cato Institute,2000s,steering,1,146048,0.068
Cato Institute,2000s,liberalization,6,146048,0.411
Cato Institute,2000s,decentraliza-,1,146048,0.068
Cato Institute,2000s,reservations,1,146048,0.068
Cato Institute,2000s,remem-,1,146048,0.068
Cato Institute,2000s,policymaking,2,146048,0.137
Cato Institute,2000s,local,23,146048,1.575
Cato Institute,2000s,inside,8,146048,0.548
Cato Institute,2000s,capitals,1,146048,0.068
Cato Institute,2000s,deci-,11,146048,0.753
Cato Institute,2000s,sions,6,146048,0.411
Cato Institute,2000s,teachers,2,146048,0.137
Cato Institute,2000s,strike,4,146048,0.274
Cato Institute,2000s,pol-,10,146048,0.685
Cato Institute,2000s,icymakers,1,146048,0.068
Cato Institute,2000s,decide,11,146048,0.753
Cato Institute,2000s,sure,26,146048,1.78
Cato Institute,2000s,applies,6,146048,0.411
Cato Institute,2000s,insiders,2,146048,0.137
Cato Institute,2000s,happening,3,146048,0.205
Cato Institute,2000s,ground,12,146048,0.822
Cato Institute,2000s,concrete,1,146048,0.068
Cato Institute,2000s,abstract,6,146048,0.411
Cato Institute,2000s,notions,3,146048,0.205
Cato Institute,2000s,infrastructure,5,146048,0.342
Cato Institute,2000s,policing,1,146048,0.068
Cato Institute,2000s,am,8,146048,0.548
Cato Institute,2000s,agreement,10,146048,0.685
Cato Institute,2000s,outsiders,1,146048,0.068
Cato Institute,2000s,cross-section,1,146048,0.068
Cato Institute,2000s,prop,1,146048,0.068
Cato Institute,2000s,unresponsive,2,146048,0.137
Cato Institute,2000s,bad,35,146048,2.396
Cato Institute,2000s,dustbin,2,146048,0.137
Cato Institute,2000s,tremendous,5,146048,0.342
Cato Institute,2000s,savior,1,146048,0.068
Cato Institute,2000s,decentralization,10,146048,0.685
Cato Institute,2000s,presentation,4,146048,0.274
Cato Institute,2000s,surrounding,6,146048,0.411
Cato Institute,2000s,outcomes,9,146048,0.616
Cato Institute,2000s,broadly,8,146048,0.548
Cato Institute,2000s,seen,17,146048,1.164
Cato Institute,2000s,reductions,6,146048,0.411
Cato Institute,2000s,worldwide,11,146048,0.753
Cato Institute,2000s,move,18,146048,1.232
Cato Institute,2000s,puzzle,2,146048,0.137
Cato Institute,2000s,lurking,1,146048,0.068
Cato Institute,2000s,experience,30,146048,2.054
Cato Institute,2000s,reforming,10,146048,0.685
Cato Institute,2000s,reformed,6,146048,0.411
Cato Institute,2000s,vietnam,2,146048,0.137
Cato Institute,2000s,privatiza-,2,146048,0.137
Cato Institute,2000s,public-sector-dominated,1,146048,0.068
Cato Institute,2000s,overregulated,1,146048,0.068
Cato Institute,2000s,mostly,8,146048,0.548
Cato Institute,2000s,closed,5,146048,0.342
Cato Institute,2000s,soar,2,146048,0.137
Cato Institute,2000s,economically,4,146048,0.274
Cato Institute,2000s,performers,1,146048,0.068
Cato Institute,2000s,socialist,3,146048,0.205
Cato Institute,2000s,worse,9,146048,0.616
Cato Institute,2000s,add,6,146048,0.411
Cato Institute,2000s,speaking,9,146048,0.616
Cato Institute,2000s,critique,5,146048,0.342
Cato Institute,2000s,truer,1,146048,0.068
Cato Institute,2000s,intrinsic,1,146048,0.068
Cato Institute,2000s,sorts,3,146048,0.205
Cato Institute,2000s,indicators,1,146048,0.068
Cato Institute,2000s,nonetheless,5,146048,0.342
Cato Institute,2000s,mixed,2,146048,0.137
Cato Institute,2000s,pic-,1,146048,0.068
Cato Institute,2000s,nection,1,146048,0.068
Cato Institute,2000s,striking,4,146048,0.274
Cato Institute,2000s,sustain-,1,146048,0.068
Cato Institute,2000s,ably,2,146048,0.137
Cato Institute,2000s,botswana,1,146048,0.068
Cato Institute,2000s,mauritius,1,146048,0.068
Cato Institute,2000s,uninterrupted,1,146048,0.068
Cato Institute,2000s,trend,29,146048,1.986
Cato Institute,2000s,else-,2,146048,0.137
Cato Institute,2000s,followed,7,146048,0.479
Cato Institute,2000s,decen-,1,146048,0.068
Cato Institute,2000s,tralization,1,146048,0.068
Cato Institute,2000s,playing,6,146048,0.411
Cato Institute,2000s,catch,4,146048,0.274
Cato Institute,2000s,occurs,1,146048,0.068
Cato Institute,2000s,black,10,146048,0.685
Cato Institute,2000s,box,7,146048,0.479
Cato Institute,2000s,interaction,5,146048,0.342
Cato Institute,2000s,delivers,2,146048,0.137
Cato Institute,2000s,plete,1,146048,0.068
Cato Institute,2000s,heterogeneous,1,146048,0.068
Cato Institute,2000s,skills-based,1,146048,0.068
Cato Institute,2000s,boom,2,146048,0.137
Cato Institute,2000s,everyone,23,146048,1.575
Cato Institute,2000s,celebrates,2,146048,0.137
Cato Institute,2000s,essen-,2,146048,0.137
Cato Institute,2000s,tially,2,146048,0.137
Cato Institute,2000s,luck,3,146048,0.205
Cato Institute,2000s,indians,4,146048,0.274
Cato Institute,2000s,turned,14,146048,0.959
Cato Institute,2000s,skills,4,146048,0.274
Cato Institute,2000s,opportu-,2,146048,0.137
Cato Institute,2000s,nities,2,146048,0.137
Cato Institute,2000s,cre-,9,146048,0.616
Cato Institute,2000s,ate,4,146048,0.274
Cato Institute,2000s,recipe,2,146048,0.137
Cato Institute,2000s,decentral-,1,146048,0.068
Cato Institute,2000s,ization,13,146048,0.89
Cato Institute,2000s,goodies,1,146048,0.068
Cato Institute,2000s,robust,4,146048,0.274
Cato Institute,2000s,understanding,10,146048,0.685
Cato Institute,2000s,mistakes,3,146048,0.205
Cato Institute,2000s,debase,1,146048,0.068
Cato Institute,2000s,expropriate,1,146048,0.068
Cato Institute,2000s,ts,1,146048,0.068
